File,Mask,Dataset,labels_symmetry
ISIC_0025817.jpg,ISIC_0025817.png,HAM10000,1
ISIC_0025997.jpg,ISIC_0025997.png,HAM10000,2
ISIC_0027541.jpg,ISIC_0027541.png,HAM10000,2
ISIC_0025134.jpg,ISIC_0025134.png,HAM10000,0
ISIC_0030325.jpg,ISIC_0030325.png,HAM10000,0
ISIC_0030445.jpg,ISIC_0030445.png,HAM10000,0
ISIC_0033083.jpg,ISIC_0033083.png,HAM10000,2
ISIC_0034281.jpg,ISIC_0034281.png,HAM10000,1
ISIC_0031199.jpg,ISIC_0031199.png,HAM10000,2
ISIC_0033450.jpg,ISIC_0033450.png,HAM10000,1
ISIC_0033423.jpg,ISIC_0033423.png,HAM10000,0
ISIC_0031552.jpg,ISIC_0031552.png,HAM10000,0
ISIC_0026888.jpg,ISIC_0026888.png,HAM10000,2
ISIC_0030276.jpg,ISIC_0030276.png,HAM10000,0
ISIC_0025131.jpg,ISIC_0025131.png,HAM10000,2
ISIC_0032272.jpg,ISIC_0032272.png,HAM10000,0
ISIC_0024322.jpg,ISIC_0024322.png,HAM10000,2
ISIC_0027453.jpg,ISIC_0027453.png,HAM10000,0
ISIC_0032669.jpg,ISIC_0032669.png,HAM10000,2
ISIC_0032968.jpg,ISIC_0032968.png,HAM10000,0
ISIC_0032323.jpg,ISIC_0032323.png,HAM10000,0
ISIC_0031681.jpg,ISIC_0031681.png,HAM10000,0
ISIC_0026485.jpg,ISIC_0026485.png,HAM10000,2
ISIC_0027496.jpg,ISIC_0027496.png,HAM10000,2
ISIC_0024722.jpg,ISIC_0024722.png,HAM10000,0
ISIC_0030366.jpg,ISIC_0030366.png,HAM10000,0
ISIC_0028800.jpg,ISIC_0028800.png,HAM10000,1
ISIC_0033580.jpg,ISIC_0033580.png,HAM10000,1
ISIC_0025835.jpg,ISIC_0025835.png,HAM10000,0
ISIC_0028637.jpg,ISIC_0028637.png,HAM10000,0
ISIC_0033093.jpg,ISIC_0033093.png,HAM10000,0
ISIC_0028794.jpg,ISIC_0028794.png,HAM10000,1
ISIC_0032645.jpg,ISIC_0032645.png,HAM10000,0
ISIC_0033833.jpg,ISIC_0033833.png,HAM10000,2
ISIC_0033261.jpg,ISIC_0033261.png,HAM10000,0
ISIC_0034275.jpg,ISIC_0034275.png,HAM10000,0
ISIC_0028358.jpg,ISIC_0028358.png,HAM10000,2
ISIC_0027746.jpg,ISIC_0027746.png,HAM10000,0
ISIC_0031879.jpg,ISIC_0031879.png,HAM10000,0
ISIC_0025710.jpg,ISIC_0025710.png,HAM10000,0
ISIC_0027995.jpg,ISIC_0027995.png,HAM10000,0
ISIC_0032111.jpg,ISIC_0032111.png,HAM10000,2
ISIC_0030210.jpg,ISIC_0030210.png,HAM10000,2
ISIC_0033696.jpg,ISIC_0033696.png,HAM10000,0
ISIC_0029978.jpg,ISIC_0029978.png,HAM10000,0
ISIC_0032690.jpg,ISIC_0032690.png,HAM10000,2
ISIC_0030800.jpg,ISIC_0030800.png,HAM10000,0
ISIC_0030562.jpg,ISIC_0030562.png,HAM10000,1
ISIC_0024796.jpg,ISIC_0024796.png,HAM10000,2
ISIC_0033662.jpg,ISIC_0033662.png,HAM10000,0
ISIC_0024524.jpg,ISIC_0024524.png,HAM10000,0
ISIC_0029207.jpg,ISIC_0029207.png,HAM10000,2
ISIC_0028235.jpg,ISIC_0028235.png,HAM10000,1
ISIC_0024896.jpg,ISIC_0024896.png,HAM10000,2
ISIC_0026573.jpg,ISIC_0026573.png,HAM10000,1
ISIC_0030025.jpg,ISIC_0030025.png,HAM10000,1
ISIC_0029103.jpg,ISIC_0029103.png,HAM10000,2
ISIC_0028334.jpg,ISIC_0028334.png,HAM10000,0
ISIC_0032662.jpg,ISIC_0032662.png,HAM10000,0
ISIC_0031404.jpg,ISIC_0031404.png,HAM10000,0
ISIC_0028923.jpg,ISIC_0028923.png,HAM10000,0
ISIC_0027395.jpg,ISIC_0027395.png,HAM10000,2
ISIC_0027028.jpg,ISIC_0027028.png,HAM10000,2
ISIC_0031982.jpg,ISIC_0031982.png,HAM10000,2
ISIC_0027031.jpg,ISIC_0027031.png,HAM10000,0
ISIC_0029357.jpg,ISIC_0029357.png,HAM10000,1
ISIC_0031698.jpg,ISIC_0031698.png,HAM10000,0
ISIC_0029076.jpg,ISIC_0029076.png,HAM10000,0
ISIC_0029027.jpg,ISIC_0029027.png,HAM10000,0
ISIC_0024740.jpg,ISIC_0024740.png,HAM10000,1
ISIC_0033337.jpg,ISIC_0033337.png,HAM10000,0
ISIC_0028872.jpg,ISIC_0028872.png,HAM10000,0
ISIC_0025716.jpg,ISIC_0025716.png,HAM10000,0
ISIC_0030682.jpg,ISIC_0030682.png,HAM10000,0
ISIC_0031350.jpg,ISIC_0031350.png,HAM10000,0
ISIC_0032070.jpg,ISIC_0032070.png,HAM10000,2
ISIC_0030784.jpg,ISIC_0030784.png,HAM10000,0
ISIC_0029214.jpg,ISIC_0029214.png,HAM10000,2
ISIC_0028411.jpg,ISIC_0028411.png,HAM10000,1
ISIC_0025949.jpg,ISIC_0025949.png,HAM10000,1
ISIC_0027894.jpg,ISIC_0027894.png,HAM10000,0
ISIC_0030294.jpg,ISIC_0030294.png,HAM10000,2
ISIC_0032084.jpg,ISIC_0032084.png,HAM10000,0
ISIC_0030621.jpg,ISIC_0030621.png,HAM10000,0
ISIC_0031302.jpg,ISIC_0031302.png,HAM10000,1
ISIC_0028158.jpg,ISIC_0028158.png,HAM10000,0
ISIC_0033070.jpg,ISIC_0033070.png,HAM10000,0
ISIC_0024422.jpg,ISIC_0024422.png,HAM10000,1
ISIC_0027889.jpg,ISIC_0027889.png,HAM10000,0
ISIC_0029605.jpg,ISIC_0029605.png,HAM10000,2
ISIC_0031813.jpg,ISIC_0031813.png,HAM10000,2
ISIC_0029352.jpg,ISIC_0029352.png,HAM10000,0
ISIC_0031629.jpg,ISIC_0031629.png,HAM10000,1
ISIC_0027841.jpg,ISIC_0027841.png,HAM10000,1
ISIC_0030545.jpg,ISIC_0030545.png,HAM10000,0
ISIC_0029808.jpg,ISIC_0029808.png,HAM10000,1
ISIC_0032253.jpg,ISIC_0032253.png,HAM10000,0
ISIC_0029316.jpg,ISIC_0029316.png,HAM10000,0
ISIC_0027614.jpg,ISIC_0027614.png,HAM10000,0
ISIC_0027964.jpg,ISIC_0027964.png,HAM10000,0
ISIC_0029241.jpg,ISIC_0029241.png,HAM10000,0
ISIC_0032505.jpg,ISIC_0032505.png,HAM10000,0
ISIC_0029418.jpg,ISIC_0029418.png,HAM10000,0
ISIC_0030473.jpg,ISIC_0030473.png,HAM10000,2
ISIC_0031854.jpg,ISIC_0031854.png,HAM10000,2
ISIC_0028430.jpg,ISIC_0028430.png,HAM10000,0
ISIC_0024932.jpg,ISIC_0024932.png,HAM10000,2
ISIC_0025328.jpg,ISIC_0025328.png,HAM10000,1
ISIC_0033390.jpg,ISIC_0033390.png,HAM10000,0
ISIC_0030777.jpg,ISIC_0030777.png,HAM10000,2
ISIC_0026958.jpg,ISIC_0026958.png,HAM10000,2
ISIC_0029006.jpg,ISIC_0029006.png,HAM10000,1
ISIC_0031556.jpg,ISIC_0031556.png,HAM10000,0
ISIC_0031708.jpg,ISIC_0031708.png,HAM10000,0
ISIC_0032368.jpg,ISIC_0032368.png,HAM10000,0
ISIC_0031985.jpg,ISIC_0031985.png,HAM10000,1
ISIC_0028461.jpg,ISIC_0028461.png,HAM10000,0
ISIC_0029433.jpg,ISIC_0029433.png,HAM10000,0
ISIC_0027682.jpg,ISIC_0027682.png,HAM10000,2
ISIC_0030664.jpg,ISIC_0030664.png,HAM10000,2
ISIC_0029940.jpg,ISIC_0029940.png,HAM10000,0
ISIC_0028147.jpg,ISIC_0028147.png,HAM10000,0
ISIC_0034167.jpg,ISIC_0034167.png,HAM10000,1
ISIC_0028056.jpg,ISIC_0028056.png,HAM10000,0
ISIC_0031951.jpg,ISIC_0031951.png,HAM10000,0
ISIC_0030118.jpg,ISIC_0030118.png,HAM10000,2
ISIC_0028540.jpg,ISIC_0028540.png,HAM10000,1
ISIC_0024378.jpg,ISIC_0024378.png,HAM10000,2
ISIC_0024936.jpg,ISIC_0024936.png,HAM10000,1
ISIC_0032667.jpg,ISIC_0032667.png,HAM10000,0
ISIC_0026315.jpg,ISIC_0026315.png,HAM10000,0
ISIC_0033051.jpg,ISIC_0033051.png,HAM10000,0
ISIC_0029099.jpg,ISIC_0029099.png,HAM10000,2
ISIC_0033932.jpg,ISIC_0033932.png,HAM10000,0
ISIC_0032032.jpg,ISIC_0032032.png,HAM10000,1
ISIC_0034256.jpg,ISIC_0034256.png,HAM10000,0
ISIC_0029479.jpg,ISIC_0029479.png,HAM10000,0
ISIC_0033312.jpg,ISIC_0033312.png,HAM10000,0
ISIC_0033436.jpg,ISIC_0033436.png,HAM10000,1
ISIC_0028786.jpg,ISIC_0028786.png,HAM10000,1
ISIC_0024315.jpg,ISIC_0024315.png,HAM10000,0
ISIC_0027718.jpg,ISIC_0027718.png,HAM10000,0
ISIC_0029158.jpg,ISIC_0029158.png,HAM10000,2
ISIC_0031969.jpg,ISIC_0031969.png,HAM10000,1
ISIC_0026346.jpg,ISIC_0026346.png,HAM10000,2
ISIC_0032369.jpg,ISIC_0032369.png,HAM10000,0
ISIC_0026049.jpg,ISIC_0026049.png,HAM10000,2
ISIC_0029283.jpg,ISIC_0029283.png,HAM10000,1
ISIC_0025231.jpg,ISIC_0025231.png,HAM10000,0
ISIC_0030453.jpg,ISIC_0030453.png,HAM10000,2
ISIC_0031048.jpg,ISIC_0031048.png,HAM10000,1
ISIC_0032851.jpg,ISIC_0032851.png,HAM10000,0
ISIC_0031622.jpg,ISIC_0031622.png,HAM10000,2
ISIC_0026350.jpg,ISIC_0026350.png,HAM10000,0
ISIC_0030679.jpg,ISIC_0030679.png,HAM10000,2
ISIC_0027616.jpg,ISIC_0027616.png,HAM10000,1
ISIC_0024909.jpg,ISIC_0024909.png,HAM10000,0
ISIC_0026238.jpg,ISIC_0026238.png,HAM10000,2
ISIC_0027798.jpg,ISIC_0027798.png,HAM10000,0
ISIC_0025395.jpg,ISIC_0025395.png,HAM10000,1
ISIC_0030397.jpg,ISIC_0030397.png,HAM10000,1
ISIC_0024528.jpg,ISIC_0024528.png,HAM10000,0
ISIC_0033017.jpg,ISIC_0033017.png,HAM10000,0
ISIC_0025342.jpg,ISIC_0025342.png,HAM10000,0
ISIC_0026563.jpg,ISIC_0026563.png,HAM10000,0
ISIC_0031799.jpg,ISIC_0031799.png,HAM10000,2
ISIC_0033391.jpg,ISIC_0033391.png,HAM10000,0
ISIC_0024965.jpg,ISIC_0024965.png,HAM10000,1
ISIC_0028610.jpg,ISIC_0028610.png,HAM10000,0
ISIC_0025217.jpg,ISIC_0025217.png,HAM10000,1
ISIC_0024598.jpg,ISIC_0024598.png,HAM10000,1
ISIC_0025489.jpg,ISIC_0025489.png,HAM10000,0
ISIC_0025543.jpg,ISIC_0025543.png,HAM10000,0
ISIC_0033294.jpg,ISIC_0033294.png,HAM10000,0
ISIC_0032678.jpg,ISIC_0032678.png,HAM10000,2
ISIC_0030995.jpg,ISIC_0030995.png,HAM10000,1
ISIC_0026192.jpg,ISIC_0026192.png,HAM10000,0
ISIC_0026054.jpg,ISIC_0026054.png,HAM10000,1
ISIC_0033043.jpg,ISIC_0033043.png,HAM10000,2
ISIC_0026180.jpg,ISIC_0026180.png,HAM10000,1
ISIC_0032289.jpg,ISIC_0032289.png,HAM10000,2
ISIC_0033530.jpg,ISIC_0033530.png,HAM10000,1
ISIC_0026326.jpg,ISIC_0026326.png,HAM10000,2
ISIC_0026996.jpg,ISIC_0026996.png,HAM10000,0
ISIC_0025095.jpg,ISIC_0025095.png,HAM10000,0
ISIC_0026514.jpg,ISIC_0026514.png,HAM10000,0
ISIC_0031120.jpg,ISIC_0031120.png,HAM10000,1
ISIC_0028434.jpg,ISIC_0028434.png,HAM10000,1
ISIC_0025013.jpg,ISIC_0025013.png,HAM10000,0
ISIC_0028031.jpg,ISIC_0028031.png,HAM10000,0
ISIC_0026585.jpg,ISIC_0026585.png,HAM10000,2
ISIC_0030572.jpg,ISIC_0030572.png,HAM10000,1
ISIC_0030522.jpg,ISIC_0030522.png,HAM10000,0
ISIC_0033806.jpg,ISIC_0033806.png,HAM10000,0
ISIC_0027517.jpg,ISIC_0027517.png,HAM10000,0
ISIC_0025850.jpg,ISIC_0025850.png,HAM10000,2
ISIC_0024425.jpg,ISIC_0024425.png,HAM10000,2
ISIC_0029764.jpg,ISIC_0029764.png,HAM10000,1
ISIC_0033943.jpg,ISIC_0033943.png,HAM10000,0
ISIC_0029067.jpg,ISIC_0029067.png,HAM10000,0
ISIC_0033491.jpg,ISIC_0033491.png,HAM10000,2
ISIC_0028700.jpg,ISIC_0028700.png,HAM10000,0
ISIC_0027975.jpg,ISIC_0027975.png,HAM10000,1
ISIC_0024783.jpg,ISIC_0024783.png,HAM10000,1
ISIC_0032170.jpg,ISIC_0032170.png,HAM10000,2
ISIC_0026135.jpg,ISIC_0026135.png,HAM10000,2
ISIC_0029271.jpg,ISIC_0029271.png,HAM10000,0
ISIC_0025676.jpg,ISIC_0025676.png,HAM10000,1
ISIC_0030208.jpg,ISIC_0030208.png,HAM10000,2
ISIC_0025503.jpg,ISIC_0025503.png,HAM10000,0
ISIC_0028879.jpg,ISIC_0028879.png,HAM10000,0
ISIC_0029554.jpg,ISIC_0029554.png,HAM10000,0
ISIC_0030198.jpg,ISIC_0030198.png,HAM10000,0
ISIC_0028320.jpg,ISIC_0028320.png,HAM10000,1
ISIC_0029774.jpg,ISIC_0029774.png,HAM10000,0
ISIC_0030558.jpg,ISIC_0030558.png,HAM10000,2
ISIC_0034299.jpg,ISIC_0034299.png,HAM10000,0
ISIC_0031093.jpg,ISIC_0031093.png,HAM10000,2
ISIC_0030285.jpg,ISIC_0030285.png,HAM10000,1
ISIC_0031455.jpg,ISIC_0031455.png,HAM10000,2
ISIC_0029865.jpg,ISIC_0029865.png,HAM10000,0
ISIC_0030284.jpg,ISIC_0030284.png,HAM10000,2
ISIC_0032668.jpg,ISIC_0032668.png,HAM10000,2
ISIC_0029809.jpg,ISIC_0029809.png,HAM10000,0
ISIC_0027218.jpg,ISIC_0027218.png,HAM10000,0
ISIC_0030373.jpg,ISIC_0030373.png,HAM10000,1
ISIC_0029467.jpg,ISIC_0029467.png,HAM10000,0
ISIC_0029818.jpg,ISIC_0029818.png,HAM10000,0
ISIC_0026462.jpg,ISIC_0026462.png,HAM10000,1
ISIC_0031547.jpg,ISIC_0031547.png,HAM10000,1
ISIC_0028454.jpg,ISIC_0028454.png,HAM10000,0
ISIC_0027256.jpg,ISIC_0027256.png,HAM10000,2
ISIC_0031218.jpg,ISIC_0031218.png,HAM10000,2
ISIC_0027647.jpg,ISIC_0027647.png,HAM10000,1
ISIC_0026886.jpg,ISIC_0026886.png,HAM10000,1
ISIC_0029491.jpg,ISIC_0029491.png,HAM10000,2
ISIC_0027373.jpg,ISIC_0027373.png,HAM10000,1
ISIC_0031201.jpg,ISIC_0031201.png,HAM10000,2
ISIC_0026854.jpg,ISIC_0026854.png,HAM10000,2
ISIC_0030082.jpg,ISIC_0030082.png,HAM10000,0
ISIC_0029904.jpg,ISIC_0029904.png,HAM10000,1
ISIC_0024407.jpg,ISIC_0024407.png,HAM10000,2
ISIC_0029861.jpg,ISIC_0029861.png,HAM10000,0
ISIC_0029305.jpg,ISIC_0029305.png,HAM10000,2
ISIC_0025452.jpg,ISIC_0025452.png,HAM10000,2
ISIC_0030973.jpg,ISIC_0030973.png,HAM10000,0
ISIC_0030057.jpg,ISIC_0030057.png,HAM10000,0
ISIC_0028557.jpg,ISIC_0028557.png,HAM10000,0
ISIC_0030259.jpg,ISIC_0030259.png,HAM10000,0
ISIC_0030361.jpg,ISIC_0030361.png,HAM10000,0
ISIC_0034110.jpg,ISIC_0034110.png,HAM10000,1
ISIC_0026486.jpg,ISIC_0026486.png,HAM10000,1
ISIC_0025045.jpg,ISIC_0025045.png,HAM10000,1
ISIC_0032628.jpg,ISIC_0032628.png,HAM10000,2
ISIC_0031317.jpg,ISIC_0031317.png,HAM10000,0
ISIC_0026056.jpg,ISIC_0026056.png,HAM10000,0
ISIC_0027952.jpg,ISIC_0027952.png,HAM10000,2
ISIC_0026132.jpg,ISIC_0026132.png,HAM10000,0
ISIC_0028224.jpg,ISIC_0028224.png,HAM10000,0
ISIC_0030657.jpg,ISIC_0030657.png,HAM10000,1
ISIC_0032422.jpg,ISIC_0032422.png,HAM10000,0
ISIC_0025547.jpg,ISIC_0025547.png,HAM10000,1
ISIC_0028780.jpg,ISIC_0028780.png,HAM10000,1
ISIC_0026414.jpg,ISIC_0026414.png,HAM10000,0
ISIC_0025819.jpg,ISIC_0025819.png,HAM10000,1
ISIC_0027925.jpg,ISIC_0027925.png,HAM10000,0
ISIC_0031751.jpg,ISIC_0031751.png,HAM10000,0
ISIC_0024391.jpg,ISIC_0024391.png,HAM10000,2
ISIC_0031516.jpg,ISIC_0031516.png,HAM10000,2
ISIC_0024381.jpg,ISIC_0024381.png,HAM10000,0
ISIC_0030224.jpg,ISIC_0030224.png,HAM10000,0
ISIC_0026248.jpg,ISIC_0026248.png,HAM10000,2
ISIC_0030223.jpg,ISIC_0030223.png,HAM10000,0
ISIC_0028952.jpg,ISIC_0028952.png,HAM10000,0
ISIC_0032835.jpg,ISIC_0032835.png,HAM10000,0
ISIC_0033704.jpg,ISIC_0033704.png,HAM10000,0
ISIC_0025649.jpg,ISIC_0025649.png,HAM10000,2
ISIC_0032393.jpg,ISIC_0032393.png,HAM10000,0
ISIC_0033087.jpg,ISIC_0033087.png,HAM10000,0
ISIC_0030443.jpg,ISIC_0030443.png,HAM10000,1
ISIC_0024624.jpg,ISIC_0024624.png,HAM10000,0
ISIC_0025983.jpg,ISIC_0025983.png,HAM10000,1
ISIC_0029655.jpg,ISIC_0029655.png,HAM10000,0
ISIC_0028677.jpg,ISIC_0028677.png,HAM10000,0
ISIC_0028726.jpg,ISIC_0028726.png,HAM10000,2
ISIC_0029000.jpg,ISIC_0029000.png,HAM10000,0
ISIC_0027725.jpg,ISIC_0027725.png,HAM10000,0
ISIC_0028539.jpg,ISIC_0028539.png,HAM10000,2
ISIC_0031285.jpg,ISIC_0031285.png,HAM10000,0
ISIC_0025324.jpg,ISIC_0025324.png,HAM10000,0
ISIC_0030000.jpg,ISIC_0030000.png,HAM10000,0
ISIC_0025382.jpg,ISIC_0025382.png,HAM10000,0
ISIC_0025892.jpg,ISIC_0025892.png,HAM10000,1
ISIC_0027896.jpg,ISIC_0027896.png,HAM10000,0
ISIC_0030646.jpg,ISIC_0030646.png,HAM10000,2
ISIC_0027776.jpg,ISIC_0027776.png,HAM10000,0
ISIC_0031726.jpg,ISIC_0031726.png,HAM10000,1
ISIC_0025800.jpg,ISIC_0025800.png,HAM10000,0
ISIC_0032693.jpg,ISIC_0032693.png,HAM10000,0
ISIC_0025043.jpg,ISIC_0025043.png,HAM10000,1
ISIC_0028686.jpg,ISIC_0028686.png,HAM10000,1
ISIC_0025940.jpg,ISIC_0025940.png,HAM10000,0
ISIC_0028316.jpg,ISIC_0028316.png,HAM10000,0
ISIC_0034288.jpg,ISIC_0034288.png,HAM10000,0
ISIC_0025513.jpg,ISIC_0025513.png,HAM10000,0
ISIC_0024818.jpg,ISIC_0024818.png,HAM10000,1
ISIC_0027852.jpg,ISIC_0027852.png,HAM10000,0
ISIC_0032324.jpg,ISIC_0032324.png,HAM10000,0
ISIC_0025278.jpg,ISIC_0025278.png,HAM10000,2
ISIC_0032075.jpg,ISIC_0032075.png,HAM10000,2
ISIC_0030179.jpg,ISIC_0030179.png,HAM10000,0
ISIC_0031454.jpg,ISIC_0031454.png,HAM10000,2
ISIC_0025920.jpg,ISIC_0025920.png,HAM10000,2
ISIC_0033232.jpg,ISIC_0033232.png,HAM10000,0
ISIC_0028020.jpg,ISIC_0028020.png,HAM10000,2
ISIC_0032983.jpg,ISIC_0032983.png,HAM10000,1
ISIC_0034036.jpg,ISIC_0034036.png,HAM10000,0
ISIC_0028563.jpg,ISIC_0028563.png,HAM10000,2
ISIC_0032423.jpg,ISIC_0032423.png,HAM10000,0
ISIC_0027004.jpg,ISIC_0027004.png,HAM10000,0
ISIC_0028123.jpg,ISIC_0028123.png,HAM10000,0
ISIC_0027501.jpg,ISIC_0027501.png,HAM10000,2
ISIC_0025105.jpg,ISIC_0025105.png,HAM10000,0
ISIC_0031599.jpg,ISIC_0031599.png,HAM10000,0
ISIC_0026273.jpg,ISIC_0026273.png,HAM10000,2
ISIC_0028298.jpg,ISIC_0028298.png,HAM10000,2
ISIC_0033584.jpg,ISIC_0033584.png,HAM10000,2
ISIC_0031518.jpg,ISIC_0031518.png,HAM10000,0
ISIC_0029252.jpg,ISIC_0029252.png,HAM10000,1
ISIC_0031843.jpg,ISIC_0031843.png,HAM10000,0
ISIC_0029922.jpg,ISIC_0029922.png,HAM10000,1
ISIC_0025456.jpg,ISIC_0025456.png,HAM10000,1
ISIC_0027822.jpg,ISIC_0027822.png,HAM10000,1
ISIC_0028875.jpg,ISIC_0028875.png,HAM10000,0
ISIC_0030008.jpg,ISIC_0030008.png,HAM10000,2
ISIC_0029202.jpg,ISIC_0029202.png,HAM10000,2
ISIC_0029688.jpg,ISIC_0029688.png,HAM10000,1
ISIC_0033304.jpg,ISIC_0033304.png,HAM10000,0
ISIC_0033525.jpg,ISIC_0033525.png,HAM10000,0
ISIC_0027009.jpg,ISIC_0027009.png,HAM10000,1
ISIC_0033553.jpg,ISIC_0033553.png,HAM10000,2
ISIC_0030353.jpg,ISIC_0030353.png,HAM10000,2
ISIC_0030688.jpg,ISIC_0030688.png,HAM10000,0
ISIC_0030186.jpg,ISIC_0030186.png,HAM10000,2
ISIC_0026652.jpg,ISIC_0026652.png,HAM10000,0
ISIC_0025221.jpg,ISIC_0025221.png,HAM10000,1
ISIC_0026750.jpg,ISIC_0026750.png,HAM10000,0
ISIC_0024590.jpg,ISIC_0024590.png,HAM10000,0
ISIC_0027977.jpg,ISIC_0027977.png,HAM10000,2
ISIC_0033919.jpg,ISIC_0033919.png,HAM10000,1
ISIC_0031222.jpg,ISIC_0031222.png,HAM10000,2
ISIC_0025740.jpg,ISIC_0025740.png,HAM10000,1
ISIC_0031234.jpg,ISIC_0031234.png,HAM10000,2
ISIC_0027510.jpg,ISIC_0027510.png,HAM10000,0
ISIC_0024878.jpg,ISIC_0024878.png,HAM10000,0
ISIC_0030766.jpg,ISIC_0030766.png,HAM10000,0
ISIC_0028387.jpg,ISIC_0028387.png,HAM10000,1
ISIC_0033228.jpg,ISIC_0033228.png,HAM10000,1
ISIC_0029905.jpg,ISIC_0029905.png,HAM10000,1
ISIC_0027089.jpg,ISIC_0027089.png,HAM10000,0
ISIC_0025068.jpg,ISIC_0025068.png,HAM10000,0
ISIC_0024603.jpg,ISIC_0024603.png,HAM10000,1
ISIC_0029083.jpg,ISIC_0029083.png,HAM10000,0
ISIC_0031589.jpg,ISIC_0031589.png,HAM10000,0
ISIC_0027380.jpg,ISIC_0027380.png,HAM10000,2
ISIC_0028727.jpg,ISIC_0028727.png,HAM10000,0
ISIC_0030938.jpg,ISIC_0030938.png,HAM10000,1
ISIC_0024912.jpg,ISIC_0024912.png,HAM10000,2
ISIC_0033214.jpg,ISIC_0033214.png,HAM10000,0
ISIC_0024769.jpg,ISIC_0024769.png,HAM10000,2
ISIC_0032922.jpg,ISIC_0032922.png,HAM10000,0
ISIC_0032948.jpg,ISIC_0032948.png,HAM10000,1
ISIC_0028153.jpg,ISIC_0028153.png,HAM10000,0
ISIC_0033371.jpg,ISIC_0033371.png,HAM10000,1
ISIC_0031147.jpg,ISIC_0031147.png,HAM10000,2
ISIC_0028641.jpg,ISIC_0028641.png,HAM10000,2
ISIC_0031338.jpg,ISIC_0031338.png,HAM10000,1
ISIC_0033222.jpg,ISIC_0033222.png,HAM10000,0
ISIC_0029660.jpg,ISIC_0029660.png,HAM10000,1
ISIC_0033976.jpg,ISIC_0033976.png,HAM10000,1
ISIC_0026166.jpg,ISIC_0026166.png,HAM10000,1
ISIC_0025100.jpg,ISIC_0025100.png,HAM10000,1
ISIC_0028735.jpg,ISIC_0028735.png,HAM10000,0
ISIC_0024316.jpg,ISIC_0024316.png,HAM10000,2
ISIC_0027050.jpg,ISIC_0027050.png,HAM10000,1
ISIC_0028848.jpg,ISIC_0028848.png,HAM10000,0
ISIC_0025879.jpg,ISIC_0025879.png,HAM10000,2
ISIC_0032899.jpg,ISIC_0032899.png,HAM10000,2
ISIC_0029180.jpg,ISIC_0029180.png,HAM10000,2
ISIC_0027652.jpg,ISIC_0027652.png,HAM10000,0
ISIC_0027172.jpg,ISIC_0027172.png,HAM10000,0
ISIC_0030017.jpg,ISIC_0030017.png,HAM10000,0
ISIC_0028688.jpg,ISIC_0028688.png,HAM10000,0
ISIC_0032456.jpg,ISIC_0032456.png,HAM10000,0
ISIC_0033786.jpg,ISIC_0033786.png,HAM10000,2
ISIC_0025152.jpg,ISIC_0025152.png,HAM10000,1
ISIC_0025143.jpg,ISIC_0025143.png,HAM10000,1
ISIC_0025498.jpg,ISIC_0025498.png,HAM10000,1
ISIC_0024916.jpg,ISIC_0024916.png,HAM10000,2
ISIC_0030925.jpg,ISIC_0030925.png,HAM10000,0
ISIC_0029749.jpg,ISIC_0029749.png,HAM10000,0
ISIC_0026942.jpg,ISIC_0026942.png,HAM10000,2
ISIC_0025461.jpg,ISIC_0025461.png,HAM10000,2
ISIC_0028521.jpg,ISIC_0028521.png,HAM10000,2
ISIC_0026302.jpg,ISIC_0026302.png,HAM10000,1
ISIC_0033587.jpg,ISIC_0033587.png,HAM10000,0
ISIC_0027573.jpg,ISIC_0027573.png,HAM10000,0
ISIC_0033068.jpg,ISIC_0033068.png,HAM10000,0
ISIC_0031947.jpg,ISIC_0031947.png,HAM10000,0
ISIC_0034291.jpg,ISIC_0034291.png,HAM10000,2
ISIC_0031045.jpg,ISIC_0031045.png,HAM10000,1
ISIC_0029153.jpg,ISIC_0029153.png,HAM10000,0
ISIC_0027400.jpg,ISIC_0027400.png,HAM10000,1
ISIC_0031901.jpg,ISIC_0031901.png,HAM10000,2
ISIC_0026762.jpg,ISIC_0026762.png,HAM10000,2
ISIC_0028501.jpg,ISIC_0028501.png,HAM10000,2
ISIC_0029227.jpg,ISIC_0029227.png,HAM10000,1
ISIC_0028751.jpg,ISIC_0028751.png,HAM10000,0
ISIC_0026975.jpg,ISIC_0026975.png,HAM10000,2
ISIC_0031630.jpg,ISIC_0031630.png,HAM10000,2
ISIC_0033801.jpg,ISIC_0033801.png,HAM10000,0
ISIC_0034285.jpg,ISIC_0034285.png,HAM10000,0
ISIC_0031577.jpg,ISIC_0031577.png,HAM10000,2
ISIC_0028116.jpg,ISIC_0028116.png,HAM10000,1
ISIC_0033347.jpg,ISIC_0033347.png,HAM10000,2
ISIC_0030497.jpg,ISIC_0030497.png,HAM10000,0
ISIC_0025896.jpg,ISIC_0025896.png,HAM10000,1
ISIC_0025826.jpg,ISIC_0025826.png,HAM10000,1
ISIC_0030935.jpg,ISIC_0030935.png,HAM10000,0
ISIC_0025050.jpg,ISIC_0025050.png,HAM10000,1
ISIC_0028713.jpg,ISIC_0028713.png,HAM10000,2
ISIC_0033459.jpg,ISIC_0033459.png,HAM10000,0
ISIC_0025334.jpg,ISIC_0025334.png,HAM10000,2
ISIC_0032350.jpg,ISIC_0032350.png,HAM10000,2
ISIC_0033614.jpg,ISIC_0033614.png,HAM10000,0
ISIC_0029718.jpg,ISIC_0029718.png,HAM10000,0
